link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Libellulidae,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Callitula ferrierei,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Ceratopogonidae,Capreolus capreolus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Haematopota sp,Capreolus capreolus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Conocephalus dorsalis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Deltocephalinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Mythimna straminea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Zygoptera,Cecidomyiidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sanguineum,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Sympetrum sanguineum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sanguineum,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Natrix natrix,Haemopis sanguisuga,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Zygoptera,Callitula ferrierei,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sanguineum,Empididae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sanguineum,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Stethophyma grossum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Haemopis sanguisuga,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Vulpes vulpes,Microtus agrestis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Helicidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Zygoptera,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sanguineum,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Empididae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nabidae,Acari phyto,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nabidae,Acari pred,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Oxychilus cellarius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Saltatoria,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Trichia sericea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Zygoptera,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Emberiza schoeniclus,Saltatoria,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Dolomedes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Aeshna sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Anisoptera,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellula depressa,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Libellulidae,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Conocephalus dorsalis,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Empididae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
